Goal,Target,Indicator,SeriesCode,SeriesDescription,GeoAreaCode,GeoAreaName,Reporting Type,Type of renewable technology,Units,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
7,7.a,7.a.1,EG_IFF_RANDN,"International financial flows to developing countries in support of clean energy research and development and renewable energy production, including in hybrid systems (millions of constant 2021 United States dollars)",570,Niue,G,SOLAR,CON_USD_M,0,0,0,0,0,0,0,0,0,3.53,0,0,0,0.4,0,0,0,0,0,0,0,0,0.04
7,7.a,7.a.1,EG_IFF_RANDN,"International financial flows to developing countries in support of clean energy research and development and renewable energy production, including in hybrid systems (millions of constant 2021 United States dollars)",570,Niue,G,WIND,CON_USD_M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,7.a,7.a.1,EG_IFF_RANDN,"International financial flows to developing countries in support of clean energy research and development and renewable energy production, including in hybrid systems (millions of constant 2021 United States dollars)",807,North Macedonia,G,ALL,CON_USD_M,0.38,0,0.04,0,0.31,0.47,2.57,0.1,0,0.44,39.5,46.96,0,20.69,0,0,0.01,5.18,8.88,0,23.31,11.96,138.46
7,7.a,7.a.1,EG_IFF_RANDN,"International financial flows to developing countries in support of clean energy research and development and renewable energy production, including in hybrid systems (millions of constant 2021 United States dollars)",807,North Macedonia,G,BIOENERGY,CON_USD_M,0,0,0,0,0,0,0.33,0,0,0,0.39,0,0,0,0,0,0,0,0,0,7.57,0,0
7,7.a,7.a.1,EG_IFF_RANDN,"International financial flows to developing countries in support of clean energy research and development and renewable energy production, including in hybrid systems (millions of constant 2021 United States dollars)",807,North Macedonia,G,GEOTHERMAL,CON_USD_M,0,0,0,0,0,0,2.23,0,0,0.33,0,0,0,0,0,0,0,0,0,0,7.87,0,0
7,7.a,7.a.1,EG_IFF_RANDN,"International financial flows to developing countries in support of clean energy research and development and renewable energy production, including in hybrid systems (millions of constant 2021 United States dollars)",807,North Macedonia,G,HYDROPOWER,CON_USD_M,0.38,0,0.04,0,0,0,0,0,0,0,0,0,0,20.69,0,0,0,0,0,0,0,0,1.74
7,7.a,7.a.1,EG_IFF_RANDN,"International financial flows to developing countries in support of clean energy research and development and renewable energy production, including in hybrid systems (millions of constant 2021 United States dollars)",807,North Macedonia,G,MARINE,CON_USD_M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,7.a,7.a.1,EG_IFF_RANDN,"International financial flows to developing countries in support of clean energy research and development and renewable energy production, including in hybrid systems (millions of constant 2021 United States dollars)",807,North Macedonia,G,MULTIPLE,CON_USD_M,0,0,0,0,0,0,0,0.1,0,0.11,39.1,46.96,0,0,0,0,0.01,5.18,0,0,0,0.07,0.47
7,7.a,7.a.1,EG_IFF_RANDN,"International financial flows to developing countries in support of clean energy research and development and renewable energy production, including in hybrid systems (millions of constant 2021 United States dollars)",807,North Macedonia,G,SOLAR,CON_USD_M,0,0,0,0,0,0.47,0,0,0,0,0,0,0,0,0,0,0,0,8.88,0,7.87,0,136.25
7,7.a,7.a.1,EG_IFF_RANDN,"International financial flows to developing countries in support of clean energy research and development and renewable energy production, including in hybrid systems (millions of constant 2021 United States dollars)",807,North Macedonia,G,WIND,CON_USD_M,0,0,0,0,0.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.88,0
7,7.a,7.a.1,EG_IFF_RANDN,"International financial flows to developing countries in support of clean energy research and development and renewable energy production, including in hybrid systems (millions of constant 2021 United States dollars)",15,Northern Africa,G,ALL,CON_USD_M,16.55,42.9,6.76,1704.57,223.36,715.05,114.92,315.1,592.07,554.68,1343.54,402.3,1220.08,203.91,1842.86,572.91,853.23,2221.37,962.69,1446.55,568.32,196.43,954.15
7,7.a,7.a.1,EG_IFF_RANDN,"International financial flows to developing countries in support of clean energy research and development and renewable energy production, including in hybrid systems (millions of constant 2021 United States dollars)",15,Northern Africa,G,BIOENERGY,CON_USD_M,0,0,0,0,0,0,0,0,0,0.1,2.78,0.37,0.03,0.02,0.03,0.03,0,0.62,0,0,0,0,0.01
7,7.a,7.a.1,EG_IFF_RANDN,"International financial flows to developing countries in support of clean energy research and development and renewable energy production, including in hybrid systems (millions of constant 2021 United States dollars)",15,Northern Africa,G,GEOTHERMAL,CON_USD_M,0.29,0,0,0,0,0,0,0,0,0,0,60.51,195.27,0,0,0,0,0,0,0,0,0,0
7,7.a,7.a.1,EG_IFF_RANDN,"International financial flows to developing countries in support of clean energy research and development and renewable energy production, including in hybrid systems (millions of constant 2021 United States dollars)",15,Northern Africa,G,HYDROPOWER,CON_USD_M,0,0.12,0.14,1554.83,93.55,380.41,0,86.87,0.03,0,93.38,30.26,113.7,25.66,0,0,0,0,0,0,181.09,0,29.09
7,7.a,7.a.1,EG_IFF_RANDN,"International financial flows to developing countries in support of clean energy research and development and renewable energy production, including in hybrid systems (millions of constant 2021 United States dollars)",15,Northern Africa,G,MARINE,CON_USD_M,0,0,0,0,0,0,0,0,0,0.09,0.08,0,0,0.45,0,0.1,0,0,0,0,0,0,0
7,7.a,7.a.1,EG_IFF_RANDN,"International financial flows to developing countries in support of clean energy research and development and renewable energy production, including in hybrid systems (millions of constant 2021 United States dollars)",15,Northern Africa,G,MULTIPLE,CON_USD_M,14.45,5.88,0.03,0,0.31,2.6,2.28,96.04,4.94,284.85,352.96,11.57,467.99,10.34,97.28,226.01,103.34,742.85,25.73,591.99,115.43,102.39,399.16
7,7.a,7.a.1,EG_IFF_RANDN,"International financial flows to developing countries in support of clean energy research and development and renewable energy production, including in hybrid systems (millions of constant 2021 United States dollars)",15,Northern Africa,G,SOLAR,CON_USD_M,1.8,4.34,0.32,0.65,0.83,217.54,9.94,0.13,327.24,134.02,18.67,231.57,318.69,162.37,1745.56,251.02,579.32,1280.35,936.96,435.13,47.23,93.95,398.07
7,7.a,7.a.1,EG_IFF_RANDN,"International financial flows to developing countries in support of clean energy research and development and renewable energy production, including in hybrid systems (millions of constant 2021 United States dollars)",15,Northern Africa,G,WIND,CON_USD_M,0,32.56,6.27,149.1,128.68,114.5,102.7,132.06,259.85,135.62,875.66,68.02,124.39,5.06,0,95.75,170.57,197.55,0,419.42,224.57,0.1,127.83
7,7.a,7.a.1,EG_IFF_RANDN,"International financial flows to developing countries in support of clean energy research and development and renewable energy production, including in hybrid systems (millions of constant 2021 United States dollars)",747,Northern Africa and Western Asia,G,ALL,CON_USD_M,165.81,71.84,6.86,1735.14,379.29,732.11,180.55,357.55,666.86,1129.78,2144.83,1484.44,1742.39,1055.18,2850.43,1495.88,3604.6,3264.76,2494.58,1990.43,1042.96,730.83,1721.33
7,7.a,7.a.1,EG_IFF_RANDN,"International financial flows to developing countries in support of clean energy research and development and renewable energy production, including in hybrid systems (millions of constant 2021 United States dollars)",747,Northern Africa and Western Asia,G,BIOENERGY,CON_USD_M,0,0.01,0,0.25,0,0.61,0.57,1.73,0,0.31,7.54,0.49,0.04,0.02,0.94,0.09,0,0.74,0,0,0,0.14,0.01
7,7.a,7.a.1,EG_IFF_RANDN,"International financial flows to developing countries in support of clean energy research and development and renewable energy production, including in hybrid systems (millions of constant 2021 United States dollars)",747,Northern Africa and Western Asia,G,GEOTHERMAL,CON_USD_M,0.29,0,0,0,0.37,0,0,0,0,0,0.54,61,195.27,0.61,0.27,84.26,0,0,0,109.73,0,285,0
7,7.a,7.a.1,EG_IFF_RANDN,"International financial flows to developing countries in support of clean energy research and development and renewable energy production, including in hybrid systems (millions of constant 2021 United States dollars)",747,Northern Africa and Western Asia,G,HYDROPOWER,CON_USD_M,0,28.98,0.14,1554.83,97.43,381.82,9.28,125.84,0.23,1.51,280.62,181.1,144.27,62.8,227.89,110.09,78.16,152.34,11.23,0.03,190.63,3,31.35
7,7.a,7.a.1,EG_IFF_RANDN,"International financial flows to developing countries in support of clean energy research and development and renewable energy production, including in hybrid systems (millions of constant 2021 United States dollars)",747,Northern Africa and Western Asia,G,MARINE,CON_USD_M,0,0,0,0,0,0,0,0,0,0.09,0.08,0,0,0.45,0,0.1,0,0,0,0,0,0,0
7,7.a,7.a.1,EG_IFF_RANDN,"International financial flows to developing countries in support of clean energy research and development and renewable energy production, including in hybrid systems (millions of constant 2021 United States dollars)",747,Northern Africa and Western Asia,G,MULTIPLE,CON_USD_M,163.68,5.92,0.09,30.06,151.9,17.61,58.06,97.26,79.34,840.12,928.51,937.37,868.75,702.02,626.31,795.96,887.4,1265.42,1233.77,932.18,531.1,290.61,683.39
7,7.a,7.a.1,EG_IFF_RANDN,"International financial flows to developing countries in support of clean energy research and development and renewable energy production, including in hybrid systems (millions of constant 2021 United States dollars)",747,Northern Africa and Western Asia,G,SOLAR,CON_USD_M,1.84,4.37,0.37,0.65,0.91,217.57,9.94,0.65,327.32,151.98,36.01,236.18,322.63,163.26,1921.67,409.64,2368.76,1564.48,1121.24,527.17,95.76,151.97,720.15
7,7.a,7.a.1,EG_IFF_RANDN,"International financial flows to developing countries in support of clean energy research and development and renewable energy production, including in hybrid systems (millions of constant 2021 United States dollars)",747,Northern Africa and Western Asia,G,WIND,CON_USD_M,0,32.56,6.27,149.36,128.68,114.51,102.7,132.06,259.97,135.77,891.53,68.29,211.44,126.01,73.35,95.75,270.28,281.78,128.34,421.31,225.47,0.1,286.43
7,7.a,7.a.1,EG_IFF_RANDN,"International financial flows to developing countries in support of clean energy research and development and renewable energy production, including in hybrid systems (millions of constant 2021 United States dollars)",9,Oceania,G,ALL,CON_USD_M,0,0,0.06,0.05,0.37,18.09,0.5,14.62,0.22,151.76,9.4,64.83,23.4,68.67,114.98,98.16,55.62,347.79,84.1,145.67,21.79,12.99,98.93
7,7.a,7.a.1,EG_IFF_RANDN,"International financial flows to developing countries in support of clean energy research and development and renewable energy production, including in hybrid systems (millions of constant 2021 United States dollars)",9,Oceania,G,BIOENERGY,CON_USD_M,0,0,0,0,0,0,0,0,0,0.01,0.23,0,0,0,0,0.02,0,0.56,0.08,0,0,0,0.13
7,7.a,7.a.1,EG_IFF_RANDN,"International financial flows to developing countries in support of clean energy research and development and renewable energy production, including in hybrid systems (millions of constant 2021 United States dollars)",9,Oceania,G,GEOTHERMAL,CON_USD_M,0,0,0,0,0,0,0,0,0,0,0.97,0,0,0.41,0.05,0,0,0.67,0,0.02,0,0,0
7,7.a,7.a.1,EG_IFF_RANDN,"International financial flows to developing countries in support of clean energy research and development and renewable energy production, including in hybrid systems (millions of constant 2021 United States dollars)",9,Oceania,G,HYDROPOWER,CON_USD_M,0,0,0,0,0,0,0,12.71,0,105.31,0,41.25,1.51,6.7,35.29,13.78,0,175.4,5.2,51.47,0.64,1.11,42.35
7,7.a,7.a.1,EG_IFF_RANDN,"International financial flows to developing countries in support of clean energy research and development and renewable energy production, including in hybrid systems (millions of constant 2021 United States dollars)",9,Oceania,G,MARINE,CON_USD_M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,7.a,7.a.1,EG_IFF_RANDN,"International financial flows to developing countries in support of clean energy research and development and renewable energy production, including in hybrid systems (millions of constant 2021 United States dollars)",9,Oceania,G,MULTIPLE,CON_USD_M,0,0,0.06,0.05,0.06,16.97,0,1.91,0.22,0.55,1.64,8.51,10.43,17.48,33.11,41.42,8.61,65.47,50.95,39.71,8.52,11.42,10.31
7,7.a,7.a.1,EG_IFF_RANDN,"International financial flows to developing countries in support of clean energy research and development and renewable energy production, including in hybrid systems (millions of constant 2021 United States dollars)",9,Oceania,G,SOLAR,CON_USD_M,0,0,0,0,0.31,1.12,0.5,0,0,45.89,6.56,15.07,11.46,34.08,46.54,42.94,47.01,54.06,27.87,54.3,12.63,0.46,46.11
7,7.a,7.a.1,EG_IFF_RANDN,"International financial flows to developing countries in support of clean energy research and development and renewable energy production, including in hybrid systems (millions of constant 2021 United States dollars)",9,Oceania,G,WIND,CON_USD_M,0,0,0,0,0,0,0,0,0,0,0,0,0,10.01,0,0,0,51.63,0,0.16,0,0,0.02
7,7.a,7.a.1,EG_IFF_RANDN,"International financial flows to developing countries in support of clean energy research and development and renewable energy production, including in hybrid systems (millions of constant 2021 United States dollars)",543,Oceania (exc. Australia and New Zealand),G,ALL,CON_USD_M,0,0,0.06,0.05,0.37,18.09,0.5,14.62,0.22,151.76,9.4,64.83,23.4,68.67,114.98,98.16,55.62,347.79,84.1,145.67,21.79,12.99,98.93
7,7.a,7.a.1,EG_IFF_RANDN,"International financial flows to developing countries in support of clean energy research and development and renewable energy production, including in hybrid systems (millions of constant 2021 United States dollars)",543,Oceania (exc. Australia and New Zealand),G,BIOENERGY,CON_USD_M,0,0,0,0,0,0,0,0,0,0.01,0.23,0,0,0,0,0.02,0,0.56,0.08,0,0,0,0.13
7,7.a,7.a.1,EG_IFF_RANDN,"International financial flows to developing countries in support of clean energy research and development and renewable energy production, including in hybrid systems (millions of constant 2021 United States dollars)",543,Oceania (exc. Australia and New Zealand),G,GEOTHERMAL,CON_USD_M,0,0,0,0,0,0,0,0,0,0,0.97,0,0,0.41,0.05,0,0,0.67,0,0.02,0,0,0
7,7.a,7.a.1,EG_IFF_RANDN,"International financial flows to developing countries in support of clean energy research and development and renewable energy production, including in hybrid systems (millions of constant 2021 United States dollars)",543,Oceania (exc. Australia and New Zealand),G,HYDROPOWER,CON_USD_M,0,0,0,0,0,0,0,12.71,0,105.31,0,41.25,1.51,6.7,35.29,13.78,0,175.4,5.2,51.47,0.64,1.11,42.35
7,7.a,7.a.1,EG_IFF_RANDN,"International financial flows to developing countries in support of clean energy research and development and renewable energy production, including in hybrid systems (millions of constant 2021 United States dollars)",543,Oceania (exc. Australia and New Zealand),G,MARINE,CON_USD_M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,7.a,7.a.1,EG_IFF_RANDN,"International financial flows to developing countries in support of clean energy research and development and renewable energy production, including in hybrid systems (millions of constant 2021 United States dollars)",543,Oceania (exc. Australia and New Zealand),G,MULTIPLE,CON_USD_M,0,0,0.06,0.05,0.06,16.97,0,1.91,0.22,0.55,1.64,8.51,10.43,17.48,33.11,41.42,8.61,65.47,50.95,39.71,8.52,11.42,10.31
7,7.a,7.a.1,EG_IFF_RANDN,"International financial flows to developing countries in support of clean energy research and development and renewable energy production, including in hybrid systems (millions of constant 2021 United States dollars)",543,Oceania (exc. Australia and New Zealand),G,SOLAR,CON_USD_M,0,0,0,0,0.31,1.12,0.5,0,0,45.89,6.56,15.07,11.46,34.08,46.54,42.94,47.01,54.06,27.87,54.3,12.63,0.46,46.11
7,7.a,7.a.1,EG_IFF_RANDN,"International financial flows to developing countries in support of clean energy research and development and renewable energy production, including in hybrid systems (millions of constant 2021 United States dollars)",543,Oceania (exc. Australia and New Zealand),G,WIND,CON_USD_M,0,0,0,0,0,0,0,0,0,0,0,0,0,10.01,0,0,0,51.63,0,0.16,0,0,0.02
7,7.a,7.a.1,EG_IFF_RANDN,"International financial flows to developing countries in support of clean energy research and development and renewable energy production, including in hybrid systems (millions of constant 2021 United States dollars)",158,Other non-specified areas in Eastern Asia,G,ALL,CON_USD_M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,7.a,7.a.1,EG_IFF_RANDN,"International financial flows to developing countries in support of clean energy research and development and renewable energy production, including in hybrid systems (millions of constant 2021 United States dollars)",158,Other non-specified areas in Eastern Asia,G,BIOENERGY,CON_USD_M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,7.a,7.a.1,EG_IFF_RANDN,"International financial flows to developing countries in support of clean energy research and development and renewable energy production, including in hybrid systems (millions of constant 2021 United States dollars)",158,Other non-specified areas in Eastern Asia,G,GEOTHERMAL,CON_USD_M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,7.a,7.a.1,EG_IFF_RANDN,"International financial flows to developing countries in support of clean energy research and development and renewable energy production, including in hybrid systems (millions of constant 2021 United States dollars)",158,Other non-specified areas in Eastern Asia,G,HYDROPOWER,CON_USD_M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,7.a,7.a.1,EG_IFF_RANDN,"International financial flows to developing countries in support of clean energy research and development and renewable energy production, including in hybrid systems (millions of constant 2021 United States dollars)",158,Other non-specified areas in Eastern Asia,G,MARINE,CON_USD_M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,7.a,7.a.1,EG_IFF_RANDN,"International financial flows to developing countries in support of clean energy research and development and renewable energy production, including in hybrid systems (millions of constant 2021 United States dollars)",158,Other non-specified areas in Eastern Asia,G,MULTIPLE,CON_USD_M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,7.a,7.a.1,EG_IFF_RANDN,"International financial flows to developing countries in support of clean energy research and development and renewable energy production, including in hybrid systems (millions of constant 2021 United States dollars)",158,Other non-specified areas in Eastern Asia,G,SOLAR,CON_USD_M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,7.a,7.a.1,EG_IFF_RANDN,"International financial flows to developing countries in support of clean energy research and development and renewable energy production, including in hybrid systems (millions of constant 2021 United States dollars)",158,Other non-specified areas in Eastern Asia,G,WIND,CON_USD_M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,7.a,7.a.1,EG_IFF_RANDN,"International financial flows to developing countries in support of clean energy research and development and renewable energy production, including in hybrid systems (millions of constant 2021 United States dollars)",586,Pakistan,G,ALL,CON_USD_M,0.05,354.45,0.2,3.1,0.05,4.53,7.59,134.04,153.27,130.35,288.69,357.15,1004.22,260.61,598.71,1600.08,989.78,1345.54,108.63,296.01,925.85,833.19,103.09
7,7.a,7.a.1,EG_IFF_RANDN,"International financial flows to developing countries in support of clean energy research and development and renewable energy production, including in hybrid systems (millions of constant 2021 United States dollars)",586,Pakistan,G,BIOENERGY,CON_USD_M,0,0,0,0,0,0,0,0.42,0,4.76,2.66,0,21.19,0.08,0.15,0,0,0,0,0,0,0.03,0
7,7.a,7.a.1,EG_IFF_RANDN,"International financial flows to developing countries in support of clean energy research and development and renewable energy production, including in hybrid systems (millions of constant 2021 United States dollars)",586,Pakistan,G,GEOTHERMAL,CON_USD_M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,7.a,7.a.1,EG_IFF_RANDN,"International financial flows to developing countries in support of clean energy research and development and renewable energy production, including in hybrid systems (millions of constant 2021 United States dollars)",586,Pakistan,G,HYDROPOWER,CON_USD_M,0.05,274.03,0,0,0,0,0,0,0,96.49,280.16,272.95,772.24,27.59,402.83,1430.15,761.95,1090.57,0.24,62.05,651.15,681.84,69.6
7,7.a,7.a.1,EG_IFF_RANDN,"International financial flows to developing countries in support of clean energy research and development and renewable energy production, including in hybrid systems (millions of constant 2021 United States dollars)",586,Pakistan,G,MARINE,CON_USD_M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,7.a,7.a.1,EG_IFF_RANDN,"International financial flows to developing countries in support of clean energy research and development and renewable energy production, including in hybrid systems (millions of constant 2021 United States dollars)",586,Pakistan,G,MULTIPLE,CON_USD_M,0,80.42,0,3.1,0.05,4.53,7.59,133.62,153.27,29.11,0.17,69.08,210.61,3.01,0.02,0.02,10.23,0.02,0,55.02,37.79,0.01,23.13
7,7.a,7.a.1,EG_IFF_RANDN,"International financial flows to developing countries in support of clean energy research and development and renewable energy production, including in hybrid systems (millions of constant 2021 United States dollars)",586,Pakistan,G,SOLAR,CON_USD_M,0,0,0.19,0,0,0,0,0,0,0,4.97,0,0.19,0.33,0,0.33,132.01,83.2,108.39,24.83,227.04,112.79,2.37
7,7.a,7.a.1,EG_IFF_RANDN,"International financial flows to developing countries in support of clean energy research and development and renewable energy production, including in hybrid systems (millions of constant 2021 United States dollars)",586,Pakistan,G,WIND,CON_USD_M,0,0,0.01,0,0,0,0,0,0,0,0.73,15.13,0,229.61,195.7,169.58,85.59,171.76,0,154.11,9.88,38.51,7.99
7,7.a,7.a.1,EG_IFF_RANDN,"International financial flows to developing countries in support of clean energy research and development and renewable energy production, including in hybrid systems (millions of constant 2021 United States dollars)",585,Palau,G,ALL,CON_USD_M,0,0,0,0,0,2.53,0,0.43,0,7.79,0,0,0,0.01,0,5.68,0.01,0,0,1.3,0.14,0.06,41.5
7,7.a,7.a.1,EG_IFF_RANDN,"International financial flows to developing countries in support of clean energy research and development and renewable energy production, including in hybrid systems (millions of constant 2021 United States dollars)",585,Palau,G,BIOENERGY,CON_USD_M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,7.a,7.a.1,EG_IFF_RANDN,"International financial flows to developing countries in support of clean energy research and development and renewable energy production, including in hybrid systems (millions of constant 2021 United States dollars)",585,Palau,G,GEOTHERMAL,CON_USD_M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,7.a,7.a.1,EG_IFF_RANDN,"International financial flows to developing countries in support of clean energy research and development and renewable energy production, including in hybrid systems (millions of constant 2021 United States dollars)",585,Palau,G,HYDROPOWER,CON_USD_M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,7.a,7.a.1,EG_IFF_RANDN,"International financial flows to developing countries in support of clean energy research and development and renewable energy production, including in hybrid systems (millions of constant 2021 United States dollars)",585,Palau,G,MARINE,CON_USD_M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,7.a,7.a.1,EG_IFF_RANDN,"International financial flows to developing countries in support of clean energy research and development and renewable energy production, including in hybrid systems (millions of constant 2021 United States dollars)",585,Palau,G,MULTIPLE,CON_USD_M,0,0,0,0,0,2.53,0,0.43,0,0,0,0,0,0.01,0,0.01,0.01,0,0,1.3,0.14,0.06,0.11
7,7.a,7.a.1,EG_IFF_RANDN,"International financial flows to developing countries in support of clean energy research and development and renewable energy production, including in hybrid systems (millions of constant 2021 United States dollars)",585,Palau,G,SOLAR,CON_USD_M,0,0,0,0,0,0,0,0,0,7.79,0,0,0,0,0,5.67,0,0,0,0,0,0,41.4
7,7.a,7.a.1,EG_IFF_RANDN,"International financial flows to developing countries in support of clean energy research and development and renewable energy production, including in hybrid systems (millions of constant 2021 United States dollars)",585,Palau,G,WIND,CON_USD_M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,7.a,7.a.1,EG_IFF_RANDN,"International financial flows to developing countries in support of clean energy research and development and renewable energy production, including in hybrid systems (millions of constant 2021 United States dollars)",591,Panama,G,ALL,CON_USD_M,0,0.25,0,0,0,0,0,0,0.01,0.01,10.07,73.27,0,1.97,202.33,51.8,401.59,137.14,0.38,98.54,283.16,0.28,0.37
7,7.a,7.a.1,EG_IFF_RANDN,"International financial flows to developing countries in support of clean energy research and development and renewable energy production, including in hybrid systems (millions of constant 2021 United States dollars)",591,Panama,G,BIOENERGY,CON_USD_M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,7.a,7.a.1,EG_IFF_RANDN,"International financial flows to developing countries in support of clean energy research and development and renewable energy production, including in hybrid systems (millions of constant 2021 United States dollars)",591,Panama,G,GEOTHERMAL,CON_USD_M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,1.06,0,0,0,0,0,0,0
7,7.a,7.a.1,EG_IFF_RANDN,"International financial flows to developing countries in support of clean energy research and development and renewable energy production, including in hybrid systems (millions of constant 2021 United States dollars)",591,Panama,G,HYDROPOWER,CON_USD_M,0,0.25,0,0,0,0,0,0,0,0,10.06,73.26,0,0,0,0,0,0,0,0,0,0,0
7,7.a,7.a.1,EG_IFF_RANDN,"International financial flows to developing countries in support of clean energy research and development and renewable energy production, including in hybrid systems (millions of constant 2021 United States dollars)",591,Panama,G,MARINE,CON_USD_M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0.01,0
7,7.a,7.a.1,EG_IFF_RANDN,"International financial flows to developing countries in support of clean energy research and development and renewable energy production, including in hybrid systems (millions of constant 2021 United States dollars)",591,Panama,G,MULTIPLE,CON_USD_M,0,0,0,0,0,0,0,0,0.01,0.01,0.01,0.01,0,0,29.11,0,139.92,137.14,0.32,98.53,283.16,0.27,0.37
7,7.a,7.a.1,EG_IFF_RANDN,"International financial flows to developing countries in support of clean energy research and development and renewable energy production, including in hybrid systems (millions of constant 2021 United States dollars)",591,Panama,G,SOLAR,CON_USD_M,0,0,0,0,0,0,0,0,0,0,0,0,0,1.97,0,50.74,250.25,0,0.06,0,0,0,0
7,7.a,7.a.1,EG_IFF_RANDN,"International financial flows to developing countries in support of clean energy research and development and renewable energy production, including in hybrid systems (millions of constant 2021 United States dollars)",591,Panama,G,WIND,CON_USD_M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173.2,0,11.41,0,0,0,0,0,0
7,7.a,7.a.1,EG_IFF_RANDN,"International financial flows to developing countries in support of clean energy research and development and renewable energy production, including in hybrid systems (millions of constant 2021 United States dollars)",598,Papua New Guinea,G,ALL,CON_USD_M,0,0,0,0,0.01,0,0,0.04,0.03,0,0,41.25,0,7.03,0,9.42,35.44,0.93,0.15,0.14,0.1,0.17,11.03
7,7.a,7.a.1,EG_IFF_RANDN,"International financial flows to developing countries in support of clean energy research and development and renewable energy production, including in hybrid systems (millions of constant 2021 United States dollars)",598,Papua New Guinea,G,BIOENERGY,CON_USD_M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04
7,7.a,7.a.1,EG_IFF_RANDN,"International financial flows to developing countries in support of clean energy research and development and renewable energy production, including in hybrid systems (millions of constant 2021 United States dollars)",598,Papua New Guinea,G,GEOTHERMAL,CON_USD_M,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33,0,0,0,0,0,0,0,0,0
7,7.a,7.a.1,EG_IFF_RANDN,"International financial flows to developing countries in support of clean energy research and development and renewable energy production, including in hybrid systems (millions of constant 2021 United States dollars)",598,Papua New Guinea,G,HYDROPOWER,CON_USD_M,0,0,0,0,0,0,0,0,0,0,0,41.25,0,6.7,0,0,0,0,0,0.05,0.03,0.02,4.68
7,7.a,7.a.1,EG_IFF_RANDN,"International financial flows to developing countries in support of clean energy research and development and renewable energy production, including in hybrid systems (millions of constant 2021 United States dollars)",598,Papua New Guinea,G,MARINE,CON_USD_M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,7.a,7.a.1,EG_IFF_RANDN,"International financial flows to developing countries in support of clean energy research and development and renewable energy production, including in hybrid systems (millions of constant 2021 United States dollars)",598,Papua New Guinea,G,MULTIPLE,CON_USD_M,0,0,0,0,0.01,0,0,0.04,0.03,0,0,0,0,0,0,9.42,1.21,0.79,0.08,0.03,0.04,0.14,6.31
7,7.a,7.a.1,EG_IFF_RANDN,"International financial flows to developing countries in support of clean energy research and development and renewable energy production, including in hybrid systems (millions of constant 2021 United States dollars)",598,Papua New Guinea,G,SOLAR,CON_USD_M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.23,0.15,0.07,0.06,0.03,0.01,0.01
7,7.a,7.a.1,EG_IFF_RANDN,"International financial flows to developing countries in support of clean energy research and development and renewable energy production, including in hybrid systems (millions of constant 2021 United States dollars)",598,Papua New Guinea,G,WIND,CON_USD_M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
